age,income,debt_to_income_ratio,credit_utilization,payment_delinquencies,late_payments_30d,late_payments_90d,credit_history_length,number_of_credit_cards,total_debt,employment_length,credit_risk
29,72697.59501352425,24.59486375141577,10.040699247461585,1,0,0,10.007917894529815,1,20974.635713803953,6.433711529031239,0
60,114021.03123682707,10.94724734334772,27.34608535481513,0,0,0,4.867706148833614,2,11002.117333705603,13.534552980417338,0
35,49697.13181154449,19.865296307336617,27.520569144161268,0,1,0,3.0622165126423866,3,7980.695930616057,5.560601337158438,0
18,15000.0,40.86988623568105,43.87132484567355,0,0,0,16.63738697119013,2,6373.391683297402,5.763778351235394,1
38,124028.53924545513,21.368639939538483,42.67453756415534,0,0,0,37.067625588263866,1,30309.258978265607,10.671041626521953,0
50,18199.425601907322,17.83631477960527,52.94281131262733,0,2,0,16.139207829310827,3,3727.334431512626,5.122347743142205,0
38,19423.726336008855,24.884552127619195,51.88224226928997,0,0,0,21.19400365949417,1,5033.924036014128,0.0,0
40,41153.329542476866,29.260779074363757,51.225740636211405,0,1,0,5.719249215390333,1,13955.034765521723,1.5927978619093786,1
62,109380.05911283518,21.690034047806563,62.694289141869305,0,1,0,25.90807079333875,4,19213.448454351517,4.447266378467627,0
46,84341.53330344537,8.91037882404204,48.64558434372522,0,0,0,21.11215883272767,4,8434.477492958777,0.845725492003659,0
32,74983.61456182228,34.52481051011215,73.42719717256014,1,1,0,6.390989567439858,3,24443.010960845662,13.310116890823565,1
55,28297.77214384967,75.7870734755243,65.04149549992478,0,1,0,13.745620704807239,2,18429.900098417933,0.0,1
47,27942.77587393526,12.082954383158413,39.46598905001636,0,2,0,16.563639978662625,3,2768.7572389211373,3.6150778165576094,0
18,47894.45115360413,12.910156198731206,32.68837504234591,0,0,0,0.07651104038130896,5,7249.626983543566,6.182613298202224,0
51,32726.59493084891,16.871062751223874,42.5570331159638,0,3,0,14.721417538439571,5,4623.003145395996,4.011228920751511,0
50,73972.91752913278,35.08522741875545,45.463214564922026,1,0,0,8.224211953203767,5,21819.764911764265,0.0,1
45,70551.21165834354,34.047712173973295,61.44870823815579,0,2,0,17.267229892281883,6,22465.650782741435,10.581393501806001,1
58,58283.42676827966,27.682918417333536,16.125026366464613,0,0,0,15.211267946779016,3,14109.304614121744,5.820034288483786,0
34,15000.0,40.749787615073124,66.36841348769794,0,0,1,25.398675001518413,4,5623.608304653155,16.65932949824518,1
50,40230.902208015075,52.375554094883725,46.10832164293805,0,1,0,9.011418817832409,4,21249.919448023025,10.949200503274632,1
21,33286.82311527797,12.231009813216186,73.0408651268357,0,1,0,14.709634594665346,7,3609.14822844854,14.890342093254322,0
51,41540.348271886214,30.87834945123572,79.37777203530457,0,0,0,18.28504457866708,4,13888.996680239128,4.841803195526172,1
74,19861.536261470654,12.260256052774883,37.2295851905383,0,0,0,18.78862666550485,0,2310.5346649664007,12.688482602687554,0
30,15000.0,24.274327526608687,52.71265985965391,0,0,0,10.844495449900483,3,3104.266883615119,19.143738572583818,0
33,52602.071705169605,34.4917433958434,24.21946005958806,0,0,0,20.14093402229454,1,20931.967866009785,7.431242309119154,0
34,27308.65450622125,60.090513101287414,75.86325268129724,0,0,0,25.132139384999228,5,16053.728794788165,2.5325947166801077,1
46,57512.3159891861,37.05043492108906,67.7073885176253,0,1,0,16.703539019157404,7,18890.373196635457,3.7581375779449013,1
29,21232.079435009695,25.963362280837565,25.98054953641647,1,1,0,20.73569164416093,2,5773.748852258463,6.663196813335876,0
51,112727.48100364719,0.5083237516134271,19.67129200897819,1,1,0,11.774312749361606,5,596.6117370552785,13.208128438210682,0
57,80890.51673057908,48.79138639739591,42.992233289947876,1,0,0,7.109071748996331,0,40557.900358009,0.0,1
53,46049.01661980724,16.337188074396767,78.32658105821325,0,0,1,30.606567626754707,1,7149.811029925256,3.0049661376857664,1
18,30618.79359820256,22.314894935539943,55.49147867528125,0,0,0,25.276408469254086,1,6559.13088959356,3.2427893616531085,0
59,71820.63449361097,36.72084716411372,17.48487772685428,0,1,1,11.306349406240388,0,22567.859778839487,11.76420915645859,0
59,49713.82051446825,15.062899136751692,87.31853424840052,1,1,0,14.931072321131737,7,7450.283080712626,10.19188993470312,1
57,43952.61278347009,44.39739707022545,23.029504628915987,0,0,0,8.301439585846868,2,21797.736552421153,7.217439646326772,0
50,83641.26917178118,38.23468153785748,50.709989966722624,0,1,0,24.059127364543915,6,28433.53694810767,8.181919203187805,1
48,113689.79517652596,27.575924932424734,55.63292321208787,1,0,0,16.226818562084663,0,33348.79414118601,11.360660552347609,1
60,15000.0,33.41353447293378,54.44578807929638,0,0,0,22.15388427216202,1,4894.520952732801,8.838254876089502,1
73,15672.967846341957,10.035884772808933,35.402181909403566,1,1,0,24.509809776800843,4,1406.893319702028,15.027236886343442,0
30,19453.677770261776,4.174971944202266,52.90386614247772,2,1,0,13.791527838407386,0,649.7597100177953,10.233276923700203,0
61,15000.0,19.305273155618153,32.560476290223015,0,1,1,3.7230522702198776,3,3010.0239836716128,6.9709182259713565,0
43,34537.50726368623,49.94131116402264,46.00875110895026,1,0,0,13.49765123624927,2,14699.413773171556,6.666403543405375,1
43,58694.0222012713,45.658857874340995,67.0220437632964,0,0,0,18.906422907827128,2,24398.32356937343,6.951451491994208,1
21,35698.550476281554,46.35217230708859,2.746836413609159,0,0,0,6.905720781601204,3,18265.554610744737,2.789173878560854,0
40,23687.498220711186,41.69831756148196,8.798693599195868,1,0,0,12.241808127139777,4,9725.099256546895,8.4495395899191,0
30,89425.95162800683,17.423264798032058,81.84080657374253,0,0,0,4.076749649375667,5,15209.204740707355,10.392011925281878,1
38,40637.44139886696,15.170651360060383,22.4205472218533,1,1,0,17.394668897300193,3,6065.96529359672,11.340473844914438,0
28,47781.14448868022,26.06429249854456,57.28085754027343,0,0,0,19.773783868588076,2,13301.799966730217,5.60393429096143,1
38,91435.38655243577,44.294059204041275,54.442510871147654,0,1,0,17.513569560527905,4,45929.65675634357,6.652400157292156,1
38,32905.87357448589,11.274276376192157,83.05269524559468,0,0,0,15.772177166578617,6,3599.269085288072,3.629038033377441,1
46,188748.60155425477,11.995332713299764,37.7421924905751,0,1,0,19.227833196540598,3,23237.523477186292,2.007019899064497,0
20,25380.7932803934,6.5121325015321325,76.38615616986989,0,3,1,19.74140963830197,3,1960.5667847755635,2.4798526420547127,0
23,179576.85621662717,18.021570411390247,56.89455526276902,0,1,0,10.128816278976398,3,30526.079462092323,5.608041152128553,0
50,16650.771896265593,20.63744860066486,69.73106767852022,0,0,1,16.661664061146432,4,3905.130957842887,11.735999223084065,1
33,54939.503490514086,12.21102463473606,71.06412294317572,1,0,0,11.540988399940542,4,7238.522676521719,5.813981555404963,0
61,21719.684864789204,26.63061632328974,21.255127106611464,0,0,0,3.6785396920626,2,5803.171903330955,0.0,0
48,88934.27507378547,26.21804129426214,66.02279854826078,0,0,0,22.604410287558597,2,20740.081409170725,5.876993855738295,1
54,24770.628948748286,60.092595113961146,27.459088056979407,0,1,0,12.469067257272538,1,17236.784213054932,2.3856720612775764,1
66,45830.127178980976,43.98980940463827,23.119284493195845,0,0,0,17.61904374952047,4,19326.999631693416,7.598498952873816,1
40,21580.953087818776,43.060962355749396,69.99359140078211,0,0,0,24.546034386834364,1,10533.226137973765,9.20188145291743,1
36,76863.01872151857,20.92179043165764,65.58968789014841,1,0,0,14.505414902711367,9,15386.113372461392,7.600952202020896,0
58,21491.203513501507,31.43072481862793,78.53083608659736,0,1,0,17.271762412483675,0,7047.095099713444,2.1350774559521923,1
52,139627.28141052346,14.142906490098516,52.49069919152326,0,0,0,14.21181083249634,2,18335.799150036422,0.0,0
42,16369.945063447807,29.814846923689732,46.825162718226075,0,2,0,0.0,5,5284.657975269415,5.392970529386606,1
65,15000.0,16.22019144900422,61.70097325424459,0,0,0,17.025563265903525,6,2193.4253095476743,9.090274947501598,0
41,77749.05397654942,32.898927155853535,61.07815691158165,0,1,0,8.237051366428112,1,20928.49067455844,19.907005407930974,1
45,22622.156651057285,10.311119086430129,78.5620763569281,0,0,0,13.686340340592581,3,2122.980625780875,8.298346175854636,0
45,36105.84885134888,28.159252816586395,36.00468696096739,0,0,0,5.106276244856764,5,10489.796000652865,0.5234758815379994,0
30,28062.99481490109,11.549919028489478,12.038779393787292,0,0,1,8.189910158156952,3,2771.378018514404,3.8941858352617986,0
46,15000.0,9.828835172669404,53.43843023459394,0,1,0,5.436261283869268,2,1216.434000322,10.269644327620377,0
65,34146.148223264114,48.88517912517678,41.069649007120276,0,1,0,8.897026489958133,1,15317.074806056493,16.153642215314456,1
51,99900.77436198678,10.45802721173094,46.109910114516865,1,2,0,13.310328082164757,2,8856.579394582435,5.481155487435844,0
45,81024.72246025223,53.152521463145376,76.68028397526669,0,2,0,16.465161030671773,1,49362.251672165374,6.206491840286697,1
42,43714.45961974444,53.8450245814983,53.0489734887447,0,1,1,18.26463638555422,3,27290.194794586077,14.013311539509978,1
49,88416.56645703883,12.785519659356012,43.527691410369286,0,1,0,17.15272108915432,2,11007.516274995281,18.552187858511633,0
56,15558.853807228958,25.786164790103555,83.74775907535452,3,2,0,23.18115505323412,2,3244.7998137135787,14.315300834075622,1
54,27990.950398853227,39.71117945457064,64.00780604021826,0,1,0,4.187208832473573,1,12377.43870305539,0.0,1
40,49843.528753196806,24.824303083598988,59.94668004645577,1,0,0,16.67095919453283,1,12956.515313528158,11.252027770714513,0
49,32717.590189730385,12.583577752498263,31.39325181122273,0,0,0,0.0,4,3611.7371374028644,2.595109647683204,0
52,29808.275509981504,17.239834996527993,80.02802976369162,0,0,0,9.816921604527705,3,6008.936131543624,9.553181954055708,1
29,15000.0,6.008190371469943,15.644386710844756,0,1,0,1.9522753226394052,4,849.4490970863803,9.897017672871,0
47,15000.0,25.9734036916304,33.50165026931985,1,0,0,23.515333708248885,1,3928.7581122947263,2.5225047758561274,0
18,69863.11733444786,11.824625682856253,59.28948907672681,0,1,0,28.440022301775223,3,6826.126915951598,4.625482776769371,0
52,44115.975788075724,10.043891664507205,65.97411231333233,0,0,1,14.608696338668393,1,4495.3734753275485,0.0,0
54,74727.14579026433,41.797522267666345,12.710663958625828,0,0,0,9.860457563088627,0,32281.86422753291,4.697839837266295,0
56,25596.508802702043,52.63057491952527,64.95293275913833,1,0,0,12.386164253769202,3,12250.053875119429,4.238796015315981,1
39,20532.775476618328,14.40526893340423,30.543175473952992,0,1,0,8.46793893129594,2,3220.2119537346916,5.807547507647922,0
49,36506.23596410481,36.41915189685212,28.392762319216562,0,0,0,18.418970255959803,6,14118.609848308155,12.047010036773939,0
66,71923.599667723,8.458687565299106,48.18107346481595,0,0,0,1.5746750117668373,7,5793.955814063458,13.83077190473147,0
66,30177.087640394813,20.63969609467516,29.761737425886146,0,1,0,22.508490386567807,1,6070.630484704059,2.038000610705488,0
44,68970.08559440612,17.079327061875325,55.33829789295957,1,0,0,2.0436954520600548,3,11685.944418833422,7.211168957353124,0
47,16235.469376684712,31.77643397024943,63.15296424744141,0,3,0,0.0,1,4368.625088260283,6.26835060246733,1
61,31915.34774052001,29.44408605615576,54.98300129769521,2,1,0,5.478787502701838,5,10209.451012035617,15.271290130114542,1
22,34334.59360245403,18.879722891540553,58.39897688878566,0,0,0,10.354794675347037,4,5335.204466740037,2.3073256053180184,0
40,96868.72158764176,14.239687825016192,51.25454606368174,0,0,0,18.84179276027506,4,13101.798769997633,6.551662366982713,0
65,42877.475414326844,19.22376063449322,12.803361135447544,0,0,0,23.672387253466557,4,7959.616907201083,11.937045161959368,0
59,146805.22903173478,25.969519549906288,45.77559344022042,1,0,0,25.2341981979943,3,35037.051730057115,6.522182518288765,0
50,15000.0,6.050047710830593,38.85132398833614,1,1,0,11.397996880286586,2,776.944551365297,5.952908275565818,0
22,40293.08412993125,30.419857913035113,35.16292938738886,0,0,0,22.23513189612301,2,13638.807770182097,0.0,0
44,41920.00470968847,8.894492984724888,59.12682887885461,0,0,0,23.96610486256119,2,3847.710514115858,6.205418474852241,0
36,59639.56994889091,54.94230117557105,74.76317023363016,0,1,0,23.621776174246822,1,27280.975114445122,20.804313146622462,1
49,18945.316903019644,21.937943942138148,50.58688873068225,0,0,0,0.0,1,4941.5622509429,7.8499790214687994,1
32,139742.54880010633,19.821336495580034,49.415329900607524,0,2,0,6.9291541452923955,5,27866.78315544802,5.232871764967527,0
29,36694.09614716639,42.371894788433565,64.44516467922328,2,0,0,12.742446853743191,3,17782.280345759515,5.2094503985013665,1
18,15219.701055293743,46.60977514681115,65.23793347556591,0,2,0,29.7579146511791,3,6435.044299171611,17.03575851782068,1
63,35852.90976292095,7.914995164014845,69.86958429450966,0,1,0,18.556918491826778,4,3163.3003193201334,9.549406290693797,0
39,28267.578241340158,11.10896045958898,48.169172177431335,0,0,0,11.346510935245275,5,3458.618171910616,13.272805959615877,0
47,200000.0,18.078114352518938,63.419902733828714,0,1,0,10.558949365330545,2,31979.325202142605,6.514884787073067,0
44,84116.23569768717,7.26120473949828,55.01438567390592,1,0,0,10.822465401111355,4,5073.505380839986,8.426078233583205,0
28,37787.32789642435,25.345027601174912,18.5384681358961,0,0,0,8.087860394768066,4,7861.542526698743,0.0,0
26,33205.3621312493,1.4489764612777298,43.78238825280145,0,1,0,21.102152400886574,6,498.9100464392309,5.9802104622597785,0
29,77718.25804181957,51.0909187938569,69.1428104120265,0,1,0,20.85606229079896,1,32152.049646635318,11.164774742664129,1
34,80748.10136191806,23.92427119521336,72.91397202920112,0,1,0,6.07560641495261,1,19438.31380240392,9.604943682179051,1
50,15000.0,17.889249792054578,87.91304205047778,1,0,0,1.1813271422462712,2,2202.461965700669,9.507695781936839,1
33,60742.23437334961,11.97014183087272,46.23913447498639,0,2,0,11.018497341053061,1,6620.667060948002,8.225297057914242,0
71,37137.15519521524,17.35151340875572,59.28494152525159,0,0,0,9.455312625432889,4,7650.987279316508,13.735275557525224,0
60,15000.0,33.92156533265898,64.80752561688712,0,1,0,16.918482255141083,2,5446.7497258047115,0.0,1
57,73436.12881561382,9.721719724895722,9.264350089937968,2,2,1,28.278272164252364,1,7089.52762525277,7.366063510139606,0
43,200000.0,22.35683575740608,76.96096023059964,1,2,0,8.203810330393605,4,36138.19010783218,19.291350971435225,1
67,56694.74232500164,45.01688600926546,15.226334043005627,0,0,0,20.710476909763532,1,24114.304106886306,0.0,0
41,87583.04901503302,28.054528477391592,46.451112775261535,0,0,0,20.540282785719832,6,20524.85158200033,18.227770222609404,1
44,153782.6119732295,59.73370694287292,33.298564826537195,0,2,0,0.5446666388581995,6,101399.43868775485,10.162514668092774,1
47,18690.866843132102,29.282791241172912,23.750581788298692,0,1,0,9.785900181978139,1,5574.4944386150155,7.001217544500378,0
55,15000.0,12.234834529172767,43.15641171898191,1,1,0,5.9676983958100855,3,1818.637019402777,9.06456989158928,0
54,61420.12631974417,7.180670459657308,62.9068583000852,1,0,0,21.29417589098819,1,5267.4298402541235,5.866888220559655,0
37,29789.485386350963,31.64886037841984,50.661070529679584,0,0,0,12.100476068845406,3,10257.515882385587,8.27992806948135,1
37,15000.0,46.747482288292716,31.947402035720206,0,0,0,14.005433638486604,0,7840.716396344801,12.089221661339067,1
54,34114.03121059042,9.885705228134237,15.38922168345752,0,2,0,11.977752012827905,3,3667.2732025609116,3.708207917643886,0
55,64993.198115971194,12.055337376630849,63.719901732931085,0,0,0,17.533290501091603,3,8221.68052033058,3.19747192731462,0
39,32235.46968167737,15.523643598318712,62.05599800092904,1,0,0,8.936884957347624,5,5428.9113679675065,1.8313183004882525,0
21,19351.74538977397,17.039258125871978,23.52662435231067,0,0,0,10.924274007425621,1,2646.719655088478,9.741775389706204,0
41,30369.50781935564,57.89457964506713,37.067811071955,0,0,0,8.391583535864601,5,20801.151190602428,0.0,1
54,35754.04997640014,38.39932034030248,58.07727997774339,0,0,0,7.800330641855056,2,12917.830184193943,4.897629680043442,1
72,15000.0,5.046856875116249,68.90739709990143,0,1,0,12.27041805013936,4,884.2905407356914,18.953598074483004,0
27,32395.669565548753,67.72969400987708,61.38417342907538,0,0,0,17.10739981974338,2,19498.357300727523,14.917579756217572,1
38,15000.0,7.753159707716143,22.77302840405463,0,0,0,2.8321255039797855,2,970.2250765502782,1.5576767475333506,0
39,61526.346572888375,7.348380849061472,52.70932413679127,2,3,0,20.271234275959145,4,5251.336480212537,11.196085450597598,0
65,15000.0,33.7249184923947,69.54558197761949,0,0,1,0.30169480248391345,6,5668.9757008071465,8.829728061942722,1
44,81646.46179368472,16.75185346374379,67.19664732198096,0,0,0,13.862934170586314,1,14840.801701067618,20.42148371972174,0
31,26177.82466759924,18.88086604216975,46.93850969909304,1,0,0,23.628859516348264,2,4837.862860883814,7.285710687635043,0
53,23520.306528039735,25.796416000527028,59.90597464962553,0,0,0,26.072308265799272,2,5705.257031749142,0.0,1
38,45961.698063961616,41.38814493135335,55.133197192111105,0,2,0,19.58827913218572,3,22568.13110265607,0.0,1
26,18163.555924753462,3.627990737216096,32.80678250406069,0,0,0,2.0037569837046245,4,571.461873646386,17.966784319272175,0
31,45387.70821933109,13.133783357027722,37.4593711891985,0,0,0,13.432287681862995,2,6246.992487230576,0.028181480018837135,0
71,20217.684693353378,27.52397137135909,55.79653919113483,0,1,0,30.264155884578766,7,5899.281298146665,0.0,0
50,23262.83705721671,22.279988241523174,53.33594539645603,0,0,0,25.647156676921522,4,4277.931294229016,17.119485808004434,0
46,50225.76070256989,37.11613321690101,78.59603413573896,0,1,0,14.156219873140746,3,16896.201898715535,13.159399362319284,1
41,15000.0,37.72531684445841,60.704082043084554,0,1,0,25.1159170828452,1,4896.244791318046,9.514576155316327,1
49,15000.0,9.437576183108861,8.943041508796352,0,0,0,13.565763781860355,2,1163.145956995461,7.727292045379825,0
49,44292.93249417622,68.86610445334334,44.57506487116466,0,0,0,19.735845842847723,2,31592.185588880293,7.102514027436036,1
49,35542.346296742755,11.411101024729893,72.84408129013804,1,1,0,4.787183343209268,4,4227.7526510470625,11.989706951374332,0
46,41562.524873056595,8.386332137615359,85.27977294144307,1,1,0,0.0,1,3039.5632800247035,10.418562256657715,0
58,47198.21671401313,59.80832106985168,37.778236601997506,0,2,0,8.319760094670382,6,30072.76054006559,17.306717617580393,1
45,38021.24810314598,44.12671330793883,68.22527879486626,0,0,0,16.61319936953184,3,15297.18331634512,2.2529267367713546,1
30,59069.7423887529,26.647317827089744,37.719005713458586,0,0,0,6.645947889018469,3,18404.41000014024,15.16616429041036,0
35,39259.51167743909,56.95381401927509,32.94999176171393,0,0,0,11.056327507176093,2,21239.437498058316,3.2228377491746816,1
18,15000.0,21.18726682003342,57.26477634872715,3,0,0,0.06738880691914595,3,2716.7731921832833,12.784912543652112,1
75,15000.0,58.63723391198765,61.21858706097968,0,0,1,5.86085830017516,1,9809.153157203004,9.460265095340574,1
57,169797.0779937032,16.008014824682494,60.92713219021147,0,1,0,2.0776196283366772,3,27656.136138614747,5.118660552781607,0
32,36317.59064496328,48.5925210657977,46.772842726707495,0,1,0,7.6380186021810585,6,20325.01109724939,3.9536165493763233,1
40,77667.58915750848,19.537467258595406,57.6044478627006,0,1,0,0.0,2,16063.847371664364,18.95714866183488,0
35,27541.159546970375,16.895975722306787,37.026567723235615,1,0,0,11.082618042359375,2,5452.821122083575,19.904641013798965,0
68,34668.53993163163,19.640271443345743,45.178807655843784,1,4,1,15.291303127582784,2,7238.398391150288,1.995314273587054,0
23,25268.35942885808,53.580496695370904,32.83622685304916,0,1,0,17.312247726986136,4,16207.630839311889,6.317057129948138,1
46,200000.0,48.54289379051215,35.117503647288075,0,1,0,24.186495481476747,3,96658.7929709593,19.40658992329535,1
43,44471.06081722334,25.774450088633817,48.40609320851641,0,0,0,6.8001156344793525,5,13640.083455722946,2.242099669464494,0
57,23673.550129174822,37.1368745715245,32.85653918588646,0,0,0,6.811114451525002,5,7503.4163619186465,7.093567023604727,1
43,15000.0,37.20415903231573,28.954727250852645,0,1,0,8.087005202110662,2,5468.913097767841,10.833534961288787,0
18,176131.6056898311,39.335452636417436,65.86832813579106,1,1,0,18.91544825175928,8,57993.19862204472,15.344770377851798,1
41,31868.625935640463,20.928722203889016,54.75973053005352,2,0,0,17.132047921811193,4,5926.180993137963,10.567369824495273,0
30,65866.37158607597,63.459071392332774,38.26256337809063,0,1,0,11.338231601624148,3,34495.52632956708,0.0,1
46,72027.10836772615,14.452870599522107,47.73970552557632,0,1,1,27.713964082511815,3,11931.152398543634,6.704387732314505,0
66,25077.732532148253,38.891208539523134,63.04598687980937,0,0,0,14.090920108720853,1,11636.55120777525,9.770279336779085,1
18,62190.79144809754,35.87251297179401,47.094230474825125,0,1,0,11.114513285254938,1,23981.00817797635,4.344711316846248,1
32,22397.158353984603,11.574567720961415,35.088224362078044,0,0,0,11.824538103118684,1,2339.956351747258,11.679562416378714,0
36,16443.06209964295,59.30249085523626,39.77022691382505,1,1,0,13.783601242497511,2,10347.066090319791,15.200640245673078,1
39,92186.75591099694,10.584010330141249,64.33161642959452,0,0,0,9.552814106675374,2,11114.958368815416,8.879898504661098,0
56,31998.63408868465,71.92636301720981,64.11298968257748,0,0,0,0.0,5,22307.66843925913,7.016265122529114,1
42,54984.701274844345,38.13483857337033,16.642915362529628,1,0,1,18.345405167518454,2,17236.44689774065,0.36031029511982027,0
51,50449.937912416965,50.485314933062476,54.338994030534536,0,0,0,20.5889862598625,2,29161.07475267335,12.171662892488868,1
35,60496.78898874509,11.724968251521346,51.53242050926371,0,0,0,25.43580214150335,2,5740.29496068163,0.49959610943263044,0
48,15000.0,17.323936258904645,45.115226546800656,0,0,0,14.660146603024657,2,2641.109414169616,26.01753387940746,0
56,22737.426151460408,26.74762444480597,56.682350374480976,1,0,0,0.0,2,6257.495888324175,0.0,1
34,28012.885339621997,48.72778172210116,80.48877228871142,0,1,0,19.014746404208783,2,11211.962766169803,14.511276233120114,1
56,18672.68540853054,28.345762753958738,10.953046449449873,0,2,0,2.435862131421233,2,5172.655081656465,1.6060266000984278,0
45,51185.1883129936,24.0226048587937,63.9658300635713,0,2,0,22.855987784532473,4,13979.775204122328,4.142110893972552,0
60,93855.76444984916,19.57469893530328,46.995509570400685,1,0,0,23.381885455761697,1,20997.164604761936,7.994861156826191,0
41,106526.35776660133,46.95567587050909,42.65775805784356,0,0,0,1.6411236634596076,3,48097.88460271366,7.69340719110245,1
50,27684.72754149027,16.27077635040424,24.468096290029827,0,0,1,20.89207340442067,6,4073.4193725606997,8.429953639527463,0
44,45870.27991680032,42.993680204028614,33.96748322084666,0,1,0,13.504081890968683,1,18374.557112689003,10.48792255891507,1
43,51870.98223241272,18.653469066250942,34.467571931791504,0,0,0,5.119015757780938,6,7865.847450928925,9.96055942458896,0
48,59695.07948892005,49.153243935979575,71.39799560978564,0,2,0,17.415131447519748,1,24710.379142469475,12.306507980036315,1
53,17988.571913290914,37.62791957983496,54.797347448592745,0,0,0,8.486679193343766,6,5656.334074296499,6.727141492361509,1
26,155821.1594184139,43.98325235161656,71.54312306736536,0,0,0,0.0,5,63394.06006445015,11.460277455340128,1
66,76207.57509864238,66.68272558387798,36.399280232494306,1,0,1,24.945010441223125,3,54465.82456946883,12.094609401991743,1
18,77817.3330309879,10.815843378005855,47.616901251576564,1,0,0,17.967778470282568,4,9559.580693064323,6.083207747756015,0
34,95107.96942735037,20.752188173911318,62.4245561823497,0,0,0,20.719058307978713,6,17471.332810642893,16.744484240042574,1
43,55676.23943323185,30.110502671846117,38.28557621374509,0,0,0,28.139858110102754,2,18446.762062151563,2.3738621906170367,1
51,15964.922672278339,20.2478224346789,31.946828669652515,0,0,0,17.189130686010202,3,3545.686517676664,0.0,0
68,32494.359998673095,22.189303706067477,13.007245017197224,1,1,0,22.215293226504652,4,7622.045322216065,2.2001521736809,0
18,15000.0,26.283266778862163,55.905569686300595,1,1,0,22.03392444562695,4,3484.0397153654026,12.901976163634307,1
37,50617.77143573501,24.66501320623732,48.62064253838778,0,0,0,11.304938534606801,4,14813.570279263215,0.0,0
18,31717.665421555877,13.668235180537097,32.114120575676644,2,0,0,12.22883572873566,2,4126.029549900368,15.088373011079167,0
45,35157.10790584914,47.40893253278271,78.80222284182085,1,2,1,15.097887105250564,1,15080.270019432157,21.708346880656375,1
49,95149.14663622991,25.110994370829665,79.22887058467957,0,0,0,23.32146586755936,2,24520.090346539953,3.646434944048597,1
68,25195.098967165544,29.530232589462912,61.327774794649926,0,0,0,12.467198757818025,2,6075.17005862338,11.890190048057608,1
46,29682.160061405353,33.502833718063926,83.6307612356881,0,0,0,4.822859103451622,3,8072.638678427472,23.129102265936346,1
60,36959.52362618262,10.002119743804228,64.0227206933535,0,0,0,19.228533930713777,3,3068.7451534760594,10.305043710131574,0
53,15000.0,21.51804094943294,69.86224522311882,0,1,1,27.03906771879841,5,3178.884494700271,12.270075762305469,1
38,29352.971841884602,17.53872292000487,71.92597942944967,1,1,0,17.346146126854265,3,4466.636288705505,19.317643532416884,1
23,15000.0,30.56576866441216,47.41701465365905,1,1,0,5.8193805984404605,7,5031.9078952828895,9.836613798332756,0
49,22733.22410720294,40.46194007744972,13.74313509112255,0,0,0,31.052427695269667,3,10785.114134046928,6.041443539663407,0
22,71980.55144673995,53.9262967832962,45.90917632244667,1,0,1,19.644551540129616,1,45689.77439288712,13.490849819078392,1
64,51938.377491633575,24.676713177795435,42.55721420967174,1,0,0,12.551380551048931,1,10334.439469290277,16.132776236148782,0
42,22564.73913601914,12.381155091495408,65.06856217008615,1,1,0,19.256373072155746,3,2461.37920809413,2.6850094253016827,0
62,37520.34411471552,33.740896233332535,66.86472413574823,0,2,0,12.251213721568984,4,11951.032058983716,3.183023818535357,1
37,15367.471992979785,47.77949444883272,71.92352731164208,0,2,0,0.0,4,7785.72207845315,17.760760734553795,1
49,36247.48496066289,15.373893465381142,34.49420303408476,1,1,0,21.0220426130574,4,6408.379099325005,6.100105955798652,0
48,200000.0,9.119758949742957,84.54785742170479,1,0,0,22.717666095890056,3,21624.851634602473,0.0,0
44,158997.07046712135,22.139372446271825,35.81970582605579,0,2,0,25.86849040333069,2,30009.979219869245,10.793705126150506,0
38,37876.93778010016,26.980182094806192,57.5689683890635,0,0,0,14.316696253273786,2,8851.888638861978,0.0,1
50,41279.2541504867,21.79591705864578,44.9189784504027,2,0,1,19.762013549371197,6,7218.400522718718,0.0,0
31,16586.555694730887,18.945840836328422,24.651267719679936,1,0,0,16.227550861040953,0,3551.1719858060796,5.617552931505632,0
26,19121.50149583888,8.19969772231963,77.82701056481633,1,0,0,27.93808482870073,3,1788.0956298310484,7.169045183379303,0
63,48520.78091752661,9.227210684495612,51.81713099933302,0,0,0,13.156723642716493,6,5269.879108986482,10.867165377780816,0
55,23863.036422067307,41.51153343563848,39.94468161054473,1,0,0,13.487704329339762,2,8964.998873780109,15.239199055474097,1
45,74855.85993897951,50.17096337530146,68.6180161307674,0,2,0,11.320050932708373,3,38161.718357090875,5.914191759267469,1
69,127484.30586918659,43.23550972448362,54.529727309797494,1,1,0,15.273101257431055,3,56741.08473372831,9.76258613486971,1
40,47386.68816431563,19.71999243366138,26.680556382369318,1,0,0,21.82767817656894,1,10654.440573028438,8.973335940975996,0
64,39394.825913570516,64.04213512080356,65.42941449846585,0,0,0,29.046584092976445,3,25326.281064843526,11.351711333634942,1
47,15000.0,3.0353598352186117,63.53515513794375,1,0,0,13.21781091825136,2,442.267520802877,8.103439199902683,0
29,66044.77474464395,45.74077066712297,67.67309332039842,0,1,0,11.681247789935167,2,28025.902673735633,8.936053020842152,1
72,15000.0,25.760436716510142,28.710183067354617,0,2,0,0.0,4,4423.590689522769,10.543100156180097,0
59,25993.263755116026,31.03813092430108,47.92026497805243,0,0,0,13.041430185538468,0,6720.9091251805985,8.470645032213511,1
